"slug","billing_period","type","regular_price","promotion_price","product_discount_id","contract_period","translation_key_id","introduction_price","orderable","action_period","action_period_price","is_default"
extension_in,12,registration,4899,,,12,,,true,,,false
extension_in,24,registration,8398,,,24,,,true,,,false
extension_in,36,registration,12597,,,36,,,true,,,false
extension_inc,12,registration,266499,,,12,,,true,,,false
extension_inc,24,registration,532998,,,24,,,true,,,false
extension_inc,36,registration,799497,,,36,,,true,,,false
extension_ind.in,12,registration,1299,,,12,,,true,,,true
extension_industries,12,registration,3499,,,12,,,true,,,false
extension_industries,24,registration,6998,,,24,,,true,,,false
extension_industries,36,registration,10497,,,36,,,true,,,false
extension_info,12,registration,4299,,,12,,,true,,,false
extension_info,24,registration,6878,,,24,,,true,,,false
extension_info,36,registration,9028,,,36,,,true,,,false
extension_info.bd,24,registration,12399,,,24,,,true,,,true
extension_info.bi,12,registration,10299,,,12,,,true,,,true
extension_info.fj,12,registration,23099,,,12,,,true,,,true
extension_info_free_am,12,prolongation,0,,,12,,,false,,,false
extension_info.hu,24,registration,12399,,,24,,,true,,,true
extension_info.ro,12,registration,1699,,,12,,,true,,,true
extension_info.tr,12,registration,1699,,,12,,,true,,,true
extension_info.ve,12,registration,10299,,,12,,,true,,,true
extension_info.vn,12,registration,15399,,,12,,,true,,,true
extension_ingatlan.hu,24,registration,12399,,,24,,,true,,,true
extension_ink,12,registration,3999,,,12,,,true,,,false
extension_ink,24,registration,7998,,,24,,,true,,,false
extension_ink,36,registration,11997,,,36,,,true,,,false
extension_institute,12,registration,2499,,,12,,,true,,,false
extension_institute,24,registration,4998,,,24,,,true,,,false
extension_institute,36,registration,7497,,,36,,,true,,,false
extension_insure,12,registration,5199,,,12,,,true,,,false
extension_insure,24,registration,10398,,,24,,,true,,,false
extension_insure,36,registration,15597,,,36,,,true,,,false
extension_international,12,registration,3499,,,12,,,true,,,false
extension_international,24,registration,6998,,,24,,,true,,,false
extension_international,36,registration,10497,,,36,,,true,,,false
extension_in.th,12,registration,7699,,,12,,,true,,,true
extension_investments,12,registration,10299,,,12,,,true,,,false
extension_investments,24,registration,20598,,,24,,,true,,,false
extension_investments,36,registration,30897,,,36,,,true,,,false
extension_io,12,prolongation,0,,272,12,,,true,,,false
extension_io,12,registration,8399,,,12,,,true,,,false
extension_io,12,registration,0,,272,12,,,true,,,false
extension_io,24,registration,15397,,,24,,,true,,,false
extension_io,36,registration,23097,,,36,,,true,,,false
extension_ir,12,registration,4099,,,12,,,true,,,false
extension_ir,24,registration,8198,,,24,,,true,,,false
extension_ir,36,registration,12297,,,36,,,true,,,false
extension_irish,12,registration,2999,,,12,,,true,,,false
extension_irish,24,registration,5998,,,24,,,true,,,false
extension_irish,36,registration,8997,,,36,,,true,,,false
extension_is,12,registration,7499,,,12,,,true,,,false
extension_is,24,registration,14997,,,24,,,true,,,false
extension_is,36,registration,22497,,,36,,,true,,,false
extension_ist,12,registration,2499,,,12,,,true,,,false
extension_ist,24,registration,4998,,,24,,,true,,,false
extension_ist,36,registration,7497,,,36,,,true,,,false
extension_istanbul,12,registration,2099,,,12,,,true,,,false
extension_istanbul,24,registration,4198,,,24,,,true,,,false
extension_istanbul,36,registration,6297,,,36,,,true,,,false
extension_it,12,registration,3399,,,12,,,true,,,false
extension_it,24,registration,5438,,,24,,,true,,,false
extension_it,36,registration,8097,,,36,,,true,,,false
extension_je,12,registration,16999,,,12,,,true,,,false
extension_je,24,registration,33998,,,24,,,true,,,false
extension_je,36,registration,50997,,,36,,,true,,,false
extension_jetzt,12,registration,2499,,,12,,,true,,,false
extension_jetzt,24,registration,4998,,,24,,,true,,,false
extension_jetzt,36,registration,7497,,,36,,,true,,,false
extension_jewelry,12,registration,5199,,,12,,,true,,,false
extension_jewelry,24,registration,10398,,,24,,,true,,,false
extension_jewelry,36,registration,15597,,,36,,,true,,,false
extension_jo,12,registration,97399,,,12,,,true,,,false
extension_jo,24,registration,194798,,,24,,,true,,,false
extension_jo,36,registration,292197,,,36,,,true,,,false
extension_jobs,12,registration,15399,,,12,,,true,,,false
extension_jobs,24,registration,30798,,,24,,,true,,,false
extension_jobs,36,registration,46197,,,36,,,true,,,false
extension_joburg,12,registration,1699,,,12,,,true,,,false
extension_joburg,24,registration,3397,,,24,,,true,,,false
extension_joburg,36,registration,5097,,,36,,,true,,,false
extension_jogasz.hu,24,registration,12399,,,24,,,true,,,true
extension_jp,12,registration,10999,,,12,,,true,,,false
extension_jp,24,registration,21998,,,24,,,true,,,false
extension_jp,36,registration,32997,,,36,,,true,,,false
extension_juegos,12,registration,46199,,,12,,,true,,,false
extension_juegos,24,registration,92398,,,24,,,true,,,false
extension_juegos,36,registration,138597,,,36,,,true,,,false
extension_kaufen,12,registration,3099,,,12,,,true,,,false
extension_kaufen,24,registration,6198,,,24,,,true,,,false
extension_kaufen,36,registration,9297,,,36,,,true,,,false
extension_kg,12,registration,30799,,,12,,,true,,,false
extension_kg,24,registration,61598,,,24,,,true,,,false
extension_kg,36,registration,92397,,,36,,,true,,,false
extension_ki,12,registration,163999,,,12,,,true,,,false
extension_ki,24,registration,327998,,,24,,,true,,,false
extension_ki,36,registration,491997,,,36,,,true,,,false
extension_kim,12,registration,2499,,,12,,,true,,,false
extension_kim,24,registration,4998,,,24,,,true,,,false
extension_kim,36,registration,7497,,,36,,,true,,,false
extension_kitchen,12,registration,5199,,,12,,,true,,,false
extension_kitchen,24,registration,10398,,,24,,,true,,,false
extension_kitchen,36,registration,15597,,,36,,,true,,,false
extension_kiwi.nz,12,registration,3099,,,12,,,true,,,true
extension_kn,12,registration,33399,,,12,,,true,,,false
extension_kn,24,registration,66798,,,24,,,true,,,false
extension_kn,36,registration,100197,,,36,,,true,,,false
extension_koeln,12,registration,3199,,,12,,,true,,,false
extension_koeln,24,registration,5118,,,24,,,true,,,false
extension_koeln,36,registration,7497,,,36,,,true,,,false
extension_konyvelo.hu,24,registration,12399,,,24,,,true,,,true
extension_kr,12,registration,4999,,,12,,,true,,,false
extension_kr,24,registration,9998,,,24,,,true,,,false
extension_kr,36,registration,14997,,,36,,,true,,,false
extension_ky,12,registration,11799,,,12,,,true,,,false
extension_ky,24,registration,23598,,,24,,,true,,,false
extension_ky,36,registration,35397,,,36,,,true,,,false
extension_kyoto,12,registration,7699,,,12,,,true,,,false
extension_kyoto,24,registration,15397,,,24,,,true,,,false
extension_kyoto,36,registration,23097,,,36,,,true,,,false
extension_kz,12,registration,4999,,,12,,,true,,,false
extension_kz,24,registration,9998,,,24,,,true,,,false
extension_kz,36,registration,14997,,,36,,,true,,,false
extension_la,12,registration,4999,,,12,,,true,,,false
extension_la,24,registration,9998,,,24,,,true,,,false
extension_la,36,registration,14997,,,36,,,true,,,false
extension_lakas.hu,24,registration,12399,,,24,,,true,,,true
extension_land,12,registration,3999,,,12,,,true,,,false
extension_land,24,registration,7998,,,24,,,true,,,false
extension_land,36,registration,11997,,,36,,,true,,,false
extension_law,12,registration,11999,,,12,,,true,,,false
extension_law,24,registration,23998,,,24,,,true,,,false
extension_law,36,registration,35997,,,36,,,true,,,false
extension_lawyer,12,registration,5199,,,12,,,true,,,false
extension_lawyer,24,registration,10398,,,24,,,true,,,false
extension_lawyer,36,registration,15597,,,36,,,true,,,false
extension_lc,12,registration,3099,,,12,,,true,,,false
extension_lc,24,registration,6198,,,24,,,true,,,false
extension_lc,36,registration,9297,,,36,,,true,,,false
extension_lease,12,registration,5199,,,12,,,true,,,false
extension_lease,24,registration,10398,,,24,,,true,,,false
extension_lease,36,registration,15597,,,36,,,true,,,false
extension_legal,12,registration,5199,,,12,,,true,,,false
extension_legal,24,registration,10398,,,24,,,true,,,false
extension_legal,36,registration,15597,,,36,,,true,,,false
extension_lgbt,12,registration,7299,,,12,,,true,,,false
extension_lgbt,24,registration,14597,,,24,,,true,,,false
extension_lgbt,36,registration,21897,,,36,,,true,,,false
extension_li,12,registration,2499,,,12,,,true,,,false
extension_li,24,registration,4998,,,24,,,true,,,false
extension_li,36,registration,7497,,,36,,,true,,,false
extension_life,12,registration,3999,,,12,,,true,,,false
extension_life,24,registration,7998,,,24,,,true,,,false
extension_life,36,registration,11997,,,36,,,true,,,false
extension_lighting,12,registration,2999,,,12,,,true,,,false
extension_lighting,24,registration,5998,,,24,,,true,,,false
extension_lighting,36,registration,8997,,,36,,,true,,,false
extension_limited,12,registration,3999,,,12,,,true,,,false
extension_limited,24,registration,7998,,,24,,,true,,,false
extension_limited,36,registration,11997,,,36,,,true,,,false
extension_limo,12,registration,5199,,,12,,,true,,,false
extension_limo,24,registration,10398,,,24,,,true,,,false
extension_limo,36,registration,15597,,,36,,,true,,,false
extension_link,12,registration,1999,,,12,,,true,,,false
extension_link,24,registration,3997,,,24,,,true,,,false
extension_link,36,registration,5997,,,36,,,true,,,false
extension_live,12,registration,2999,,,12,,,true,,,false
extension_live,24,registration,5998,,,24,,,true,,,false
extension_live,36,registration,8997,,,36,,,true,,,false
extension_lk,12,registration,11799,,,12,,,true,,,false
extension_lk,24,registration,23598,,,24,,,true,,,false
extension_lk,36,registration,35397,,,36,,,true,,,false
extension_llc,12,registration,3099,,,12,,,true,,,false
extension_llc,24,registration,6198,,,24,,,true,,,false
extension_llc,36,registration,9297,,,36,,,true,,,false
extension_l.lc,12,registration,2099,,,12,,,true,,,true
extension_loan,12,registration,3099,,,12,,,true,,,false
extension_loan,24,registration,6198,,,24,,,true,,,false
extension_loan,36,registration,9297,,,36,,,true,,,false
extension_loans,12,registration,10299,,,12,,,true,,,false
extension_loans,24,registration,20598,,,24,,,true,,,false
extension_loans,36,registration,30897,,,36,,,true,,,false
extension_lol,12,registration,3099,,,12,,,true,,,false
extension_lol,24,registration,6198,,,24,,,true,,,false
extension_lol,36,registration,9297,,,36,,,true,,,false
extension_london,12,registration,4499,,,12,,,true,,,false
extension_london,24,registration,8998,,,24,,,true,,,false
extension_london,36,registration,13497,,,36,,,true,,,false
extension_lotto,12,registration,163999,,,12,,,true,,,false
extension_lotto,24,registration,327998,,,24,,,true,,,false
extension_lotto,36,registration,491997,,,36,,,true,,,false
extension_love,12,registration,3999,,,12,,,true,,,false
extension_love,24,registration,7998,,,24,,,true,,,false
extension_love,36,registration,11997,,,36,,,true,,,false
extension_lt,12,registration,3999,,,12,,,true,,,false
extension_lt,24,registration,7998,,,24,,,true,,,false
extension_lt,36,registration,11997,,,36,,,true,,,false
extension_ltd,12,registration,2499,,,12,,,true,,,false
extension_ltd,24,registration,4998,,,24,,,true,,,false
extension_ltd,36,registration,7497,,,36,,,true,,,false
extension_ltda,12,registration,4099,,,12,,,true,,,false
extension_ltda,24,registration,8198,,,24,,,true,,,false
extension_ltda,36,registration,12297,,,36,,,true,,,false
extension_ltd.gi,24,registration,51399,,,24,,,true,,,true
extension_ltd.uk,12,registration,1299,,,12,,,true,,,true
extension_lu,12,registration,6399,,,12,,,true,,,false
extension_lu,24,registration,11398,,,24,,,true,,,false
extension_lu,36,registration,17097,,,36,,,true,,,false
extension_luxe,12,registration,2099,,,12,,,true,,,false
extension_luxe,24,registration,4198,,,24,,,true,,,false
extension_luxe,36,registration,6297,,,36,,,true,,,false
extension_lv,12,registration,3999,,,12,,,true,,,false
extension_lv,24,registration,7998,,,24,,,true,,,false
extension_lv,36,registration,11997,,,36,,,true,,,false
extension_ly,12,registration,20999,,,12,,,true,,,false
extension_ly,24,registration,41998,,,24,,,true,,,false
extension_ly,36,registration,62997,,,36,,,true,,,false
extension_ma,12,registration,10999,,,12,,,true,,,false
extension_ma,24,registration,19174,,,24,,,true,,,false
extension_ma,36,registration,32997,,,36,,,true,,,false
extension_maison,12,registration,5199,,,12,,,true,,,false
extension_maison,24,registration,10398,,,24,,,true,,,false
extension_maison,36,registration,15597,,,36,,,true,,,false
extension_makeup,12,registration,1499,,,12,,,true,,,false
extension_makeup,24,registration,2998,,,24,,,true,,,false
extension_makeup,36,registration,4497,,,36,,,true,,,false
extension_management,12,registration,2999,,,12,,,true,,,false
extension_management,24,registration,5998,,,24,,,true,,,false
extension_management,36,registration,8997,,,36,,,true,,,false
extension_market,12,registration,3999,,,12,,,true,,,false
extension_market,24,registration,7998,,,24,,,true,,,false
extension_market,36,registration,11997,,,36,,,true,,,false
extension_marketing,12,registration,3999,,,12,,,true,,,false
extension_marketing,24,registration,7998,,,24,,,true,,,false
extension_marketing,36,registration,11997,,,36,,,true,,,false
extension_markets,12,registration,1899,,,12,,,true,,,false
extension_markets,24,registration,3797,,,24,,,true,,,false
extension_markets,36,registration,5697,,,36,,,true,,,false
extension_mba,12,registration,3099,,,12,,,true,,,false
extension_mba,24,registration,6198,,,24,,,true,,,false
extension_mba,36,registration,9297,,,36,,,true,,,false
extension_mc,12,registration,11799,,,12,,,true,,,false
extension_mc,24,registration,23598,,,24,,,true,,,false
extension_mc,36,registration,35397,,,36,,,true,,,false
extension_md,12,registration,20499,,,12,,,true,,,false
extension_md,24,registration,40998,,,24,,,true,,,false
extension_md,36,registration,61497,,,36,,,true,,,false
extension_me,12,registration,4899,,,12,,,true,,,false
extension_me,24,registration,7838,,,24,,,true,,,false
extension_me,36,registration,10288,,,36,,,true,,,false
extension_media,12,registration,3999,,,12,,,true,,,false
extension_media,24,registration,7998,,,24,,,true,,,false
extension_media,36,registration,11997,,,36,,,true,,,false
extension_media.hu,24,registration,12399,,,24,,,true,,,true
extension_memorial,12,registration,5199,,,12,,,true,,,false
extension_memorial,24,registration,10398,,,24,,,true,,,false
extension_memorial,36,registration,15597,,,36,,,true,,,false
extension_men,12,registration,3099,,,12,,,true,,,false
extension_men,24,registration,6198,,,24,,,true,,,false
